Month,Passenger ID,Passenger Group,Test group,Trips
August,801908,Low,Loyalty,0
August,801909,Medium,Control,7
August,801910,Medium,Loyalty,5
August,801911,Low,Control,0
August,801912,Medium,Loyalty,7
August,801913,Medium,Control,5
August,801914,Low,Loyalty,3
August,801915,Low,Control,0
August,801916,High,Loyalty,8
August,801917,High,Control,9
August,801918,High,Loyalty,14
August,801919,Medium,Control,4
August,801920,Low,Loyalty,3
August,801921,High,Control,8
August,801922,Medium,Loyalty,8
August,801923,Low,Control,1
August,801924,Medium,Loyalty,4
August,801925,Medium,Control,5
August,801926,Medium,Loyalty,8
August,801927,Medium,Control,8
August,801928,Low,Loyalty,0
August,801929,Medium,Control,8
August,801930,Medium,Loyalty,4
August,801931,Medium,Control,8
August,801932,Low,Loyalty,4
August,801933,Medium,Control,7
August,801934,Medium,Loyalty,5
August,801935,Low,Control,2
August,801936,Low,Loyalty,4
August,801937,Medium,Control,8
August,801938,Medium,Loyalty,6
August,801939,Low,Control,1
August,801940,Low,Loyalty,3
August,801941,Low,Control,4
August,801942,Medium,Loyalty,6
August,801943,Low,Control,2
August,801944,Medium,Loyalty,8
August,801945,Low,Control,2
August,801946,Low,Loyalty,2
August,801947,High,Control,15
August,801948,Low,Loyalty,4
August,801949,Low,Control,2
August,801950,High,Loyalty,14
August,801951,Medium,Control,7
August,801952,Medium,Loyalty,7
August,801953,Low,Control,3
August,801954,Medium,Loyalty,4
August,801955,High,Control,8
August,801956,Low,Loyalty,4
August,801957,Medium,Control,6
August,801958,Low,Loyalty,0
August,801959,Medium,Control,5
August,801960,Medium,Loyalty,7
August,801961,Low,Control,1
August,801962,Medium,Loyalty,4
August,801963,Low,Control,1
August,801964,High,Loyalty,12
August,801965,Medium,Control,6
August,801966,Medium,Loyalty,7
August,801967,Medium,Control,4
August,801968,Medium,Loyalty,5
August,801969,Medium,Control,4
August,801970,Low,Loyalty,0
August,801971,Low,Control,1
August,801972,Medium,Loyalty,6
August,801973,Medium,Control,4
August,801974,Medium,Loyalty,6
August,801975,Medium,Control,5
August,801976,Medium,Loyalty,9
August,801977,High,Control,10
August,801978,Medium,Loyalty,4
August,801979,Medium,Control,4
August,801980,Medium,Loyalty,9
August,801981,Low,Control,2
August,801982,High,Loyalty,11
August,801983,Low,Control,4
August,801984,Low,Loyalty,1
August,801985,Low,Control,3
August,801986,Medium,Loyalty,9
August,801987,Medium,Control,6
August,801988,Low,Loyalty,2
August,801989,Medium,Control,6
August,801990,Medium,Loyalty,9
August,801991,Low,Control,2
August,801992,Medium,Loyalty,6
August,801993,Low,Control,1
August,801994,Medium,Loyalty,6
August,801995,High,Control,12
August,801996,Low,Loyalty,4
August,801997,High,Control,11
August,801998,Medium,Loyalty,5
August,801999,Medium,Control,7
August,802000,Low,Loyalty,4
August,802001,Medium,Control,5
August,802002,Low,Loyalty,1
August,802003,Low,Control,1
August,802004,Low,Loyalty,4
August,802005,Medium,Control,5
August,802006,High,Loyalty,8
August,802007,Medium,Control,8
August,802008,High,Loyalty,11
August,802009,Low,Control,0
August,802010,Medium,Loyalty,9
August,802011,Low,Control,3
August,802012,Low,Loyalty,3
August,802013,High,Control,15
August,802014,Low,Loyalty,1
August,802015,High,Control,12
August,802016,Medium,Loyalty,5
August,802017,Medium,Control,7
August,802018,Medium,Loyalty,8
August,802019,High,Control,13
August,802020,Medium,Loyalty,5
August,802021,Low,Control,4
August,802022,Medium,Loyalty,9
August,802023,Low,Control,4
August,802024,Low,Loyalty,3
August,802025,Medium,Control,6
August,802026,Medium,Loyalty,5
August,802027,Medium,Control,4
August,802028,High,Loyalty,8
August,802029,Medium,Control,4
August,802030,Low,Loyalty,4
August,802031,Medium,Control,6
August,802032,Low,Loyalty,4
August,802033,Low,Control,0
August,802034,Medium,Loyalty,7
August,802035,Low,Control,3
August,802036,Medium,Loyalty,8
August,802037,Medium,Control,4
August,802038,Low,Loyalty,2
August,802039,Low,Control,3
August,802040,High,Loyalty,12
August,802041,Low,Control,4
August,802042,Medium,Loyalty,8
August,802043,Medium,Control,7
August,802044,Low,Loyalty,0
August,802045,Low,Control,2
August,802046,Medium,Loyalty,8
August,802047,High,Control,12
August,802048,Medium,Loyalty,9
August,802049,Medium,Control,4
August,802050,Low,Loyalty,3
August,802051,High,Control,10
August,802052,Low,Loyalty,1
August,802053,Medium,Control,8
August,802054,Medium,Loyalty,5
August,802055,Medium,Control,5
August,802056,High,Loyalty,15
August,802057,Medium,Control,7
August,802058,Medium,Loyalty,9
August,802059,Medium,Control,8
August,802060,Medium,Loyalty,5
August,802061,High,Control,12
August,802062,High,Loyalty,8
August,802063,Low,Control,0
August,802064,Medium,Loyalty,9
August,802065,Low,Control,4
August,802066,Medium,Loyalty,4
August,802067,Medium,Control,8
August,802068,Medium,Loyalty,5
August,802069,Low,Control,4
August,802070,Medium,Loyalty,9
August,802071,Low,Control,2
August,802072,Medium,Loyalty,6
August,802073,Low,Control,2
August,802074,Medium,Loyalty,8
August,802075,Low,Control,1
August,802076,Low,Loyalty,1
August,802077,Low,Control,0
August,802078,Medium,Loyalty,9
August,802079,Low,Control,4
August,802080,Medium,Loyalty,9
August,802081,Medium,Control,6
August,802082,Low,Loyalty,4
August,802083,High,Control,12
August,802084,Medium,Loyalty,8
August,802085,Low,Control,2
August,802086,Medium,Loyalty,5
August,802087,Medium,Control,6
August,802088,High,Loyalty,9
August,802089,Medium,Control,8
August,802090,Medium,Loyalty,7
August,802091,Medium,Control,5
August,802092,Medium,Loyalty,8
August,802093,Low,Control,4
August,802094,Medium,Loyalty,8
August,802095,Low,Control,0
August,802096,High,Loyalty,14
August,802097,Low,Control,0
August,802098,Medium,Loyalty,4
August,802099,Medium,Control,6
August,802100,Low,Loyalty,3
August,802101,High,Control,12
August,802102,Medium,Loyalty,8
August,802103,Medium,Control,4
August,802104,High,Loyalty,11
August,802105,High,Control,8
August,802106,Medium,Loyalty,4
August,802107,Low,Control,1
August,802108,Medium,Loyalty,4
August,802109,Medium,Control,4
August,802110,Medium,Loyalty,5
August,802111,Low,Control,2
August,802112,Low,Loyalty,4
August,802113,High,Control,14
August,802114,Medium,Loyalty,7
August,802115,Low,Control,2
August,802116,Medium,Loyalty,7
August,802117,Medium,Control,5
August,802118,Low,Loyalty,3
August,802119,Low,Control,2
August,802120,Medium,Loyalty,9
August,802121,Medium,Control,4
August,802122,Low,Loyalty,0
August,802123,High,Control,12
August,802124,Medium,Loyalty,8
August,802125,Medium,Control,7
August,802126,Medium,Loyalty,4
August,802127,Medium,Control,6
August,802128,Low,Loyalty,4
August,802129,Medium,Control,4
August,802130,Medium,Loyalty,9
August,802131,High,Control,8
August,802132,High,Loyalty,10
August,802133,Low,Control,4
August,802134,Medium,Loyalty,6
August,802135,Low,Control,4
August,802136,Low,Loyalty,1
August,802137,High,Control,13
August,802138,Medium,Loyalty,8
August,802139,Medium,Control,5
August,802140,Low,Loyalty,2
August,802141,Medium,Control,7
August,802142,Medium,Loyalty,6
August,802143,Low,Control,2
August,802144,Medium,Loyalty,4
August,802145,Medium,Control,7
August,802146,Medium,Loyalty,8
August,802147,Medium,Control,7
August,802148,Medium,Loyalty,4
August,802149,Low,Control,1
August,802150,High,Loyalty,15
August,802151,Low,Control,3
August,802152,High,Loyalty,11
August,802153,Medium,Control,4
August,802154,High,Loyalty,10
August,802155,Low,Control,2
August,802156,Medium,Loyalty,4
August,802157,Medium,Control,6
August,802158,Low,Loyalty,1
August,802159,Medium,Control,6
August,802160,Medium,Loyalty,5
August,802161,High,Control,14
August,802162,Medium,Loyalty,8
August,802163,Low,Control,3
August,802164,Low,Loyalty,3
August,802165,Low,Control,2
August,802166,Medium,Loyalty,7
August,802167,High,Control,15
August,802168,Medium,Loyalty,4
August,802169,Medium,Control,4
August,802170,Medium,Loyalty,4
August,802171,Low,Control,2
August,802172,High,Loyalty,9
August,802173,Low,Control,1
August,802174,Medium,Loyalty,7
August,802175,Low,Control,2
August,802176,Medium,Loyalty,4
August,802177,Low,Control,0
August,802178,High,Loyalty,12
August,802179,Medium,Control,8
August,802180,Low,Loyalty,1
August,802181,Medium,Control,5
August,802182,Low,Loyalty,3
August,802183,Medium,Control,8
August,802184,Medium,Loyalty,7
August,802185,Low,Control,3
August,802186,High,Loyalty,8
August,802187,Medium,Control,6
August,802188,High,Loyalty,13
August,802189,Medium,Control,6
August,802190,Low,Loyalty,1
August,802191,Low,Control,1
August,802192,Medium,Loyalty,6
August,802193,Medium,Control,8
August,802194,Low,Loyalty,3
August,802195,High,Control,13
August,802196,High,Loyalty,13
August,802197,Medium,Control,5
August,802198,Low,Loyalty,1
August,802199,Medium,Control,7
August,802200,Medium,Loyalty,9
August,802201,Low,Control,0
August,802202,Medium,Loyalty,8
August,802203,Low,Control,0
August,802204,Low,Loyalty,1
August,802205,Medium,Control,6
August,802206,Medium,Loyalty,6
August,802207,Low,Control,2
August,802208,Low,Loyalty,1
August,802209,Medium,Control,4
August,802210,Medium,Loyalty,5
August,802211,Medium,Control,7
August,802212,High,Loyalty,13
August,802213,Low,Control,1
August,802214,Medium,Loyalty,8
August,802215,Medium,Control,4
August,802216,Medium,Loyalty,8
August,802217,Low,Control,4
August,802218,Low,Loyalty,3
August,802219,Medium,Control,7
August,802220,Low,Loyalty,0
August,802221,Low,Control,4
August,802222,Low,Loyalty,2
August,802223,Medium,Control,7
August,802224,Medium,Loyalty,5
August,802225,Low,Control,0
August,802226,Medium,Loyalty,6
August,802227,Medium,Control,4
August,802228,Medium,Loyalty,6
August,802229,Medium,Control,5
August,802230,Low,Loyalty,4
August,802231,Medium,Control,8
August,802232,Medium,Loyalty,6
August,802233,High,Control,8
August,802234,Low,Loyalty,0
August,802235,Medium,Control,8
August,802236,Low,Loyalty,0
August,802237,Medium,Control,8
August,802238,Low,Loyalty,4
August,802239,Low,Control,1
August,802240,Medium,Loyalty,4
August,802241,Medium,Control,6
August,802242,Medium,Loyalty,7
August,802243,Low,Control,3
August,802244,High,Loyalty,15
August,802245,Low,Control,0
August,802246,Medium,Loyalty,9
August,802247,Low,Control,0
August,802248,Low,Loyalty,1
August,802249,Medium,Control,7
August,802250,Low,Loyalty,1
August,802251,Low,Control,0
August,802252,Medium,Loyalty,9
August,802253,Medium,Control,5
August,802254,Low,Loyalty,0
August,802255,Medium,Control,8
August,802256,Low,Loyalty,0
August,802257,Low,Control,3
August,802258,Low,Loyalty,3
August,802259,Low,Control,0
August,802260,High,Loyalty,11
August,802261,Medium,Control,6
August,802262,Medium,Loyalty,5
August,802263,Medium,Control,5
August,802264,Low,Loyalty,3
August,802265,Low,Control,0
August,802266,Medium,Loyalty,4
August,802267,Low,Control,2
August,802268,Low,Loyalty,2
August,802269,Medium,Control,5
August,802270,Low,Loyalty,2
August,802271,Low,Control,2
August,802272,Medium,Loyalty,8
August,802273,Medium,Control,6
August,802274,Medium,Loyalty,6
August,802275,Low,Control,2
August,802276,Low,Loyalty,4
August,802277,Low,Control,3
August,802278,Medium,Loyalty,7
August,802279,Medium,Control,6
August,802280,Low,Loyalty,2
August,802281,Medium,Control,5
August,802282,Low,Loyalty,1
August,802283,Low,Control,2
August,802284,Medium,Loyalty,5
August,802285,Medium,Control,6
August,802286,Medium,Loyalty,5
August,802287,Medium,Control,8
August,802288,Low,Loyalty,3
August,802289,High,Control,8
August,802290,Medium,Loyalty,4
August,802291,Medium,Control,8
August,802292,Medium,Loyalty,7
August,802293,Low,Control,3
August,802294,Medium,Loyalty,6
August,802295,Low,Control,4
August,802296,Medium,Loyalty,9
August,802297,Low,Control,1
August,802298,Low,Loyalty,2
August,802299,Low,Control,2
August,802300,Low,Loyalty,0
August,802301,Medium,Control,8
August,802302,Medium,Loyalty,8
August,802303,Medium,Control,4
August,802304,High,Loyalty,11
August,802305,Low,Control,3
August,802306,Low,Loyalty,2
August,802307,Low,Control,2
August,802308,Low,Loyalty,0
August,802309,Low,Control,0
August,802310,Medium,Loyalty,5
August,802311,Medium,Control,8
August,802312,High,Loyalty,10
August,802313,Medium,Control,7
August,802314,Low,Loyalty,3
August,802315,Medium,Control,7
August,802316,Medium,Loyalty,6
August,802317,Medium,Control,5
August,802318,Low,Loyalty,3
August,802319,High,Control,15
August,802320,Medium,Loyalty,9
August,802321,Medium,Control,8
August,802322,Medium,Loyalty,7
August,802323,Low,Control,4
August,802324,Low,Loyalty,0
August,802325,Medium,Control,6
August,802326,High,Loyalty,9
August,802327,Low,Control,2
August,802328,Low,Loyalty,2
August,802329,Low,Control,3
August,802330,Low,Loyalty,2
August,802331,Low,Control,3
August,802332,Medium,Loyalty,7
August,802333,Low,Control,0
August,802334,Medium,Loyalty,5
August,802335,Medium,Control,5
August,802336,Low,Loyalty,1
August,802337,High,Control,10
August,802338,High,Loyalty,8
August,802339,Medium,Control,5
August,802340,Medium,Loyalty,5
August,802341,Medium,Control,7
August,802342,Medium,Loyalty,8
August,802343,Low,Control,1
August,802344,Medium,Loyalty,4
August,802345,Medium,Control,8
August,802346,Medium,Loyalty,6
August,802347,Medium,Control,5
August,802348,Medium,Loyalty,9
August,802349,Low,Control,1
August,802350,High,Loyalty,13
August,802351,Medium,Control,7
August,802352,Low,Loyalty,1
August,802353,Medium,Control,6
August,802354,Low,Loyalty,1
August,802355,Low,Control,4
August,802356,Medium,Loyalty,4
August,802357,High,Control,8
August,802358,Low,Loyalty,2
August,802359,Medium,Control,7
August,802360,Low,Loyalty,3
August,802361,Low,Control,1
August,802362,Low,Loyalty,4
August,802363,Low,Control,0
August,802364,Low,Loyalty,4
August,802365,Medium,Control,4
August,802366,High,Loyalty,11
August,802367,High,Control,13
August,802368,Medium,Loyalty,9
August,802369,Medium,Control,4
August,802370,High,Loyalty,10
August,802371,Medium,Control,7
August,802372,High,Loyalty,15
August,802373,Medium,Control,8
August,802374,Medium,Loyalty,8
August,802375,Medium,Control,7
August,802376,Low,Loyalty,0
August,802377,Low,Control,1
August,802378,High,Loyalty,11
August,802379,Low,Control,3
August,802380,Low,Loyalty,4
August,802381,Low,Control,4
August,802382,Low,Loyalty,0
August,802383,Low,Control,2
August,802384,Medium,Loyalty,8
August,802385,Medium,Control,6
August,802386,Medium,Loyalty,4
August,802387,Medium,Control,8
August,802388,Low,Loyalty,1
August,802389,Low,Control,3
August,802390,Medium,Loyalty,9
August,802391,Medium,Control,6
August,802392,Medium,Loyalty,4
August,802393,High,Control,12
August,802394,Low,Loyalty,0
August,802395,Medium,Control,5
August,802396,Low,Loyalty,0
August,802397,Low,Control,1
August,802398,Medium,Loyalty,6
August,802399,Medium,Control,7
August,802400,Low,Loyalty,1
August,802401,Low,Control,1
August,802402,Low,Loyalty,2
August,802403,Low,Control,4
August,802404,Low,Loyalty,1
August,802405,Low,Control,4
August,802406,Medium,Loyalty,9
August,802407,Medium,Control,5
August,802408,Low,Loyalty,4
August,802409,Medium,Control,6
August,802410,Medium,Loyalty,5
August,802411,Medium,Control,5
August,802412,High,Loyalty,10
August,802413,Medium,Control,6
August,802414,Low,Loyalty,4
August,802415,Low,Control,3
August,802416,Low,Loyalty,3
August,802417,Medium,Control,4
August,802418,Low,Loyalty,2
August,802419,Medium,Control,4
August,802420,Low,Loyalty,1
August,802421,Medium,Control,7
August,802422,High,Loyalty,13
August,802423,Medium,Control,6
August,802424,Low,Loyalty,2
August,802425,Low,Control,3
August,802426,Medium,Loyalty,5
August,802427,Medium,Control,8
August,802428,Medium,Loyalty,7
August,802429,Medium,Control,5
August,802430,High,Loyalty,9
August,802431,Low,Control,3
August,802432,High,Loyalty,14
August,802433,Low,Control,4
August,802434,High,Loyalty,14
